cell_id,internet_traffic
2888,564898.1317816679
3256,564639.9927592587
8998,564546.4507078299
8887,564360.2422204027
7473,564014.0428681236
9186,563788.928842077
9198,563783.0190430591
2639,563775.9909899293
2754,563199.2596649675
8539,562905.554872838
7744,562771.7078488173
8049,562361.9696170889
8351,562096.1047922617
3730,561500.8363309519
7981,561499.3171088487
9795,561374.1234962889
2057,561139.3574179037
3181,560292.9185993462
4441,560084.4447763585
2366,559706.8103579619
3834,559059.2232290677
7846,558838.1665284709
6179,558819.8661051536
9748,558789.6907616493
8936,558630.4598157158
9290,558289.6655309662
6494,558249.2181786606
6594,558109.244729266
6393,558104.2865274381
6493,558104.2865274381
3357,557944.4070641373
6593,557755.8822778664
9753,557753.3657837738
9086,557018.9610934816
8678,556820.7749580852
5226,556689.2007644306
3669,556495.6846172318
7170,556453.249777445
5281,556450.3935016847
3639,556399.6082791326
9387,556106.2359241256
5675,555911.2016397257
9945,555542.8845030373
5637,555331.7002142472
8195,555196.8883408374
7373,554483.7525160803
8502,554361.6015143896
8893,553998.6230647393
3221,553945.1625908344
9259,553757.694685141
146,553446.3903104061
2656,553278.6419958161
9754,553170.986448586
5678,553028.946566487
2386,552424.1379782015
6218,551914.4124885452
3933,551777.921377629
1584,551699.0065574648
7662,551565.3316511787
9598,551289.1914749324
9698,551227.5305126105
8769,551022.9558684938
7838,550726.8116269549
3154,550571.8312697886
9473,550503.3602289784
9989,550386.6597777689
8884,549984.8671200693
9463,549204.8093884856
7560,548801.7516162475
1553,548406.4216601283
3355,547960.2419469275
9788,547786.9822014997
9975,547489.5060372117
3017,547456.1481910021
7256,547387.6192094899
3426,547367.6522334209
5574,547251.7139579428
3670,546987.3319487401
3832,546698.667915711
9051,546264.7028247903
9277,545903.5862548037
8344,545382.4986682818
9382,544802.2567904167
9846,544564.668905797
6293,544460.4970440748
9098,544346.3710962554
8994,543932.1575823767
8894,543932.1575823767
9199,543286.1805497118
9747,543161.6371182072
2340,543148.8678486161
7661,543036.3751176602
7488,542989.4887254776
8686,542917.2956508189
8794,542894.220259531
4330,542500.6903461905
6554,542484.3366106828
8132,541709.7674049049
3528,541670.8342100229
1753,541173.7482418404
5577,540669.6718184404
8989,540431.3866495703
9000,540320.3345552575
7743,539448.7293062606
7939,539073.052347383
5443,538512.37913347
7742,538421.0321149959
8439,538358.0533527777
4641,538138.1125163912
6317,538106.3175098813
8895,537907.1064989445
2637,537820.4637514558
9487,537280.6522182942
3570,536926.7099357208
1752,536762.1358107481
2738,536688.7842892819
8934,536589.2375989751
8542,536564.318512361
7494,536403.771385387
2784,536372.9340251415
3629,536300.1517166914
9400,536080.5875989426
7394,535869.3234898426
8161,535414.2198346811
4563,535279.1441116015
8416,535259.5964035223
6043,534897.5573072075
7842,534733.843462206
8588,534590.196781115
8722,534553.2761723959
9699,534514.296532308
9958,534477.0190132015
3830,533993.2207128911
4665,533935.6540008947
2737,533741.8126057023
5080,533093.1241704796
4729,532852.285534557
8933,532841.8939592646
4682,532825.693419284
8069,532038.0390366756
8839,531986.3692149903
1452,531916.0156453731
2048,531623.9285835465
8999,531480.4376423485
7224,531197.011616348
7865,531173.1164668668
5541,530881.0460553222
8134,530734.065323905
8614,530720.2324356916
1351,530532.1497029031
3573,530449.481352791
7745,530292.6387617826
9691,530195.2346127927
2788,529913.069054125
2684,529656.348658511
9746,529363.503359063
1254,529273.6527726777
9956,529250.7782989384
7922,528874.063738963
7836,528813.7379169815
3831,528422.5498846099
8840,528284.9217301877
8538,528278.8480278765
8888,528094.8716432806
9453,528049.5454724871
8896,527558.2999120797
4840,527331.8496974282
7588,527149.058012205
7689,527035.4504426453
3356,526848.0613744115
2191,526750.7300820692
346,526703.7513905388
7788,526326.4308728516
3529,526321.0970497675
5943,526291.6493020065
8921,526071.8867811774
767,526012.3934728877
8417,525772.9854264214
2782,525536.85410977
3470,525400.5485247475
8795,525387.0998361999
8261,525264.490322915
8833,525223.7231790725
8537,525133.7783794884
8602,524939.8661981825
2889,524659.0265322606
9100,524642.2216873902
7228,524604.2739944592
6586,524590.9271335466
7385,524527.4316308512
4567,524324.1255486165
8932,524188.44440841663
5130,524160.1719539387
854,524011.1771581658
9099,523286.2918759866
9249,523067.0163279021
5078,523064.3486596402
7688,522930.5942104641
9282,522738.409541511
3571,522649.4831847012
8516,522352.2380612832
8337,522318.8701329605
3020,522304.19427646697
4225,522211.5156448658
8162,522128.47558869125
2630,521887.31590791524
8437,521538.0188937884
3667,521283.50589138886
6585,521080.0774046413
4781,521006.39529396564
1056,520967.55021616333
7693,520882.9925926866
8438,520758.74685604655
6686,520495.1708155323
5979,520430.0561657179
8889,520327.1095606038
8968,520267.7348976442
9085,520259.8840615419
8045,519584.74896557664
8551,518946.7837968391
8338,518799.85568107205
9783,518750.63730503095
7966,518671.4741692918
9119,518520.4112673806
9179,517812.8709098936
7587,517783.5376455059
8340,517586.6219812472
2440,517063.4282764003
3562,516768.57349357667
3569,516188.60970536567
5225,516073.7864534999
7687,515506.4129518057
8339,515368.572222156
8461,514721.5585818385
9676,514602.3625579572
6926,514465.83717760723
4876,514436.0455853098
849,514426.1788655205
7843,514314.16505300865
8486,514307.63360074215
5128,514012.7616726965
4663,513985.14124361024
8518,513919.6060506665
7250,513789.0634728598
8316,513396.27640961297
5799,513213.55778096453
5699,513093.5035703826
5698,513043.56075057713
9779,513023.6696730517
6418,512746.94985411665
2688,512217.3959963718
4872,512178.64820403105
3038,511842.1568803484
8950,511294.4659467112
9957,511157.4304044039
2836,511012.2412419121
9286,510690.5285048243
2285,510542.864069676
8210,510481.51578411955
7573,509736.5777876613
1797,509551.6690653788
7574,509525.8513978053
5700,509415.74569152645
8800,509084.62619706086
5179,508657.2451452792
7735,508270.7786159978
8988,508241.1724320795
8981,508157.080280802
867,507947.2214747409
9185,507884.3738435525
1943,507852.26454026054
2044,507852.26454026054
1842,507852.26454026054
1942,507852.26454026054
4167,507365.01096901065
2390,506748.115233109
8262,506676.9869656431
7851,506560.1296836242
3322,506446.26585213206
6466,506021.1730042833
2088,505901.9719334812
7038,505768.80700120743
9020,505435.3628260451
5474,505059.9096484216
8386,505035.84604410554
6592,504683.3702026682
2043,504599.2464193316
4327,504261.4265304644
8160,504075.3298625695
7832,503937.02099211817
8788,503880.5404943259
8163,503716.60206289164
9069,503477.5597858248
7762,503124.1415904435
8309,503118.04277047934
2640,502840.54191795323
1153,502822.6513141583
2633,502248.253072069
9981,502165.79987486504
1146,502043.3405618924
8286,502007.13408324483
3325,502000.95872102067
5125,501867.7993089473
5382,501814.8995838561
3582,501622.91277485085
855,501607.3850502136
3358,501595.4688702151
8042,501569.65182034665
1748,501356.71909058845
5680,500879.0409264748
7937,500820.23350579524
4481,500362.9921816305
7260,500138.7478353696
7406,500076.1999628948
2540,500018.4819948352
4240,499829.6048475929
7328,499696.85274006287
8312,499521.58538163337
7636,499309.9970329031
8110,499267.8211769412
3138,499092.28461652214
3139,499092.28461652214
8013,498941.31979072496
7179,498656.74371181504
7938,498516.396400158
6319,498106.3974890592
8037,498028.6881456262
2491,497116.31568276195
8454,496888.38224363176
2484,496487.6713751007
2837,496023.26093457703
8462,495947.2029853845
4992,495676.2159632081
9772,495555.88939151756
8787,495342.6881538846
7186,495334.20786010375
9681,495165.58244160615
1796,495132.155623086
1854,495130.84255411994
6655,495012.5841277745
1989,494914.9642383902
7875,494852.7221156251
8108,494332.34150277765
3465,494281.9254137265
3033,494247.89154152817
8109,494240.33523235656
1641,494130.9470951065
7834,494049.4779228319
7049,493882.29057221045
4239,493677.5002676789
4670,493643.63025759236
1350,493613.92801892315
5899,493509.16636986943
8993,493387.0134532999
9920,493325.3961434535
8209,492422.3783948787
9575,492383.27697512717
7850,492272.4747418557
8691,492183.1615701044
9053,492159.79934797535
8931,492018.6908463965
1795,491917.78663934465
5525,491823.2203508257
9378,491669.4158713809
7147,491494.2678638221
9191,491427.4228340073
5276,491345.85714024137
1956,491175.457304348
7635,491159.7084962118
9088,491086.6905231914
8217,491055.806498178
2736,490985.0730938033
7637,490842.85095657053
5636,490706.0862704432
3258,490513.9536266021
8831,490423.32131446153
5230,490139.22096285305
8451,490080.10190160736
7737,490053.1030825867
9153,489522.1137288535
9289,489181.87175122445
2541,488727.5315086939
8241,488220.8590898668
8022,488100.57664411445
9862,487699.9310035497
9891,487520.51712170296
7338,487506.2654233048
8284,487297.80671655916
8141,487275.24971221574
1647,487157.3374669642
1747,487157.3374669642
8830,487008.7168484297
5079,486760.2059060366
7750,486737.6658369703
8641,486630.97367230325
5800,486550.04007736815
7449,486470.4404305938
4429,486411.84031216975
4738,486247.24768724013
6696,486110.8593642679
8688,486017.48147435515
1349,485828.3981627184
7793,485690.96154272155
4141,485618.80008851434
9655,485321.81577698595
755,485106.9179097092
3350,484991.2480668719
2284,484454.3346764295
7837,484309.10133581405
6219,484286.32745905995
3419,484154.3730820882
7048,483968.80213922495
8517,483771.3962124033
4426,483571.92476684117
5229,483480.2140514228
7736,483258.6457266607
3423,483161.1853367948
8137,482824.4412524803
8038,482733.1831213145
2384,482369.5119074381
3472,482309.0304368037
9782,482170.94980786316
4140,482143.71311627876
8041,481963.28371779324
8240,481907.7260634126
4166,481875.98579358956
7350,481740.39381639194
6787,481703.7878013358
2531,481693.87949866545
8736,481207.03517023055
2349,480965.39263324894
3428,480899.85321720847
2783,480790.1934110303
7245,480554.3035856027
7650,480433.6798701139
2487,480152.0272448488
8592,479956.9139459243
3422,479803.0132436923
2683,479716.1800409709
8418,479587.7628392124
2682,479580.86217580683
7223,479346.1781260222
1696,479325.90027653385
2756,479286.03156699706
2857,479182.404756476
2757,479182.404756476
9021,478061.6221077582
9220,478060.57417071925
9121,478060.57417071925
9221,478060.57417071925
9120,478060.57417071925
9122,478014.5726360088
9320,477934.7433274841
7751,477879.0678419494
7941,477646.3081025631
3257,477635.1623097166
7279,477629.4158335824
8358,477273.7763239987
9219,477183.88435162214
9319,476782.4304091998
3471,476775.9931801789
7359,476731.4060455131
2758,476605.0217016853
4582,476091.9707031627
9465,476024.11347663874
3738,475947.3241321953
8237,475934.7943310901
3019,475855.93504000624
8239,475772.84655120224
9265,475571.3172378063
1853,475569.79064058413
7967,475511.53738386254
9087,475319.71457523125
3140,475201.2950169922
4340,475149.25554151955
7178,475084.66161655495
8731,474984.764163757
3724,474637.5706097658
6693,474633.18154039455
7549,474444.7917290181
3456,474398.54196497385
3130,474229.61137103697
9321,474030.61720717564
8384,473822.45956055314
1554,473215.59712144535
9787,473204.47253268247
856,472974.6558638749
9285,472871.3605085738
2148,472848.15966032684
6492,472309.9589537227
9868,472198.2186301383
9261,472180.27580657013
5798,472001.0925136862
7912,471884.56157336925
2858,471810.2593236728
1050,471796.449826865
7356,471656.6868896263
7763,471128.8060960813
8317,470740.14009877574
9278,470585.6973735679
7538,470381.3034394725
2919,470248.14225933905
2789,470121.0335698795
1697,469778.4214528793
9035,469731.9704283019
8039,469669.0277729049
6392,469514.57765172474
8667,469494.2117331752
8750,469486.55845531885
9193,469451.67228886834
8140,469074.02670621796
7804,468965.47708590527
6294,468621.2359344738
7285,468595.82091802725
9165,468595.4313471631
2289,468249.1744549197
7965,468147.6268956089
6893,468074.7027716557
2856,467934.68810811336
965,467829.50666637474
3837,467593.43829113344
4142,467380.87352544
9254,467191.9143021841
9571,467104.2620041135
9036,466936.8462237563
9037,466576.24120071053
2730,466435.08774228394
9364,466372.52044782264
4043,466088.18944438244
7417,465938.3460014139
6295,465870.74091200705
8138,465827.0354508297
5028,465764.09020674776
8213,465727.8027125707
8008,465694.5522551309
1259,465691.07169795345
7949,465609.51968932094
3527,465281.5883262538
7594,465243.6687762979
8456,465208.9396633163
3131,464968.14098445623
1794,464925.7043590504
3578,464922.0514719192
6099,464098.08759288985
6199,464098.08759288985
6100,464098.08759288985
5999,464098.08759288985
7930,463895.2721200688
1742,463755.7771939282
7942,463753.28666451195
9590,463651.9461597268
3155,463549.69862417795
8413,463434.90703563974
7105,463181.7012772261
7104,463181.7012772261
7005,463181.7012772261
9420,463159.3262815275
1348,463031.9745967808
5319,463021.19116376597
6906,462990.8937435428
6098,462954.22919271624
6555,462787.7722646669
8040,462782.28491859906
3462,462580.74759480223
8650,462415.42787551275
9845,462287.41108863434
3539,462086.59356490534
3429,461998.32628996996
7205,461766.9252058181
5980,461585.57422113384
7831,461483.8096651073
2188,461435.98905795894
9050,461389.18934980186
8930,461350.5028791084
5320,461247.66234990105
4241,461159.1743700027
8009,461130.36797143525
9694,460979.71611359844
8987,460969.31096489343
8139,460943.65179416817
9982,460531.62727164116
3731,460210.57143214386
7006,460172.0463939094
9253,459714.21752709115
7106,459358.6216772944
7379,459113.6006411252
6200,459111.55836227746
6985,458897.1211994543
3323,458889.35661048326
8861,458690.1418195697
7526,458648.2346091658
9464,458630.56467809237
8832,458553.0845312278
3469,458502.0875625209
9983,458460.6522404841
9685,458236.8758308597
1897,458000.3414001775
9791,457795.5011475269
8860,457715.62110971264
9379,457595.1742024437
9034,457374.22954739275
3366,457369.062184052
3365,457369.062184052
3364,457369.062184052
4181,456796.5861890701
9394,456762.7277686525
1953,456665.6681752752
8536,456312.66545827664
1852,456023.55937671236
9222,455837.8641340092
3526,455776.6996822937
3351,455688.25768403953
3122,455664.9950862097
3252,455408.5259554525
4170,455346.5526503842
4180,455181.3379949971
3186,454947.10339045635
8550,454568.4789878198
9049,454444.1226486021
8007,454284.2294565737
3086,454283.77317336923
3976,454213.84672861896
5419,454154.8246024842
8543,454134.4899353064
8014,454037.32811060565
7550,453414.456705973
2957,453381.1268566106
7450,453343.0238460585
7911,453308.6641332438
8949,453230.06979752425
9218,453144.78723840485
6198,452914.49351844547
8136,452604.9064922231
8238,452513.5665513172
7562,452485.6300499078
9262,452276.7793038249
9591,452139.0424464783
4236,451939.80947051046
5473,451828.9092605485
1453,451777.2332200412
5725,451393.11822372983
1884,451320.31480007456
8114,451071.62944711244
7204,451061.70596203743
7979,451008.21868786105
7407,451004.7263812746
8146,450982.486494684
7517,450842.6598397443
2589,450821.95250478067
2590,450821.95250478067
2588,450757.12288847304
9363,450593.7666512305
2249,450495.3544388157
1170,450333.469723519
8712,450172.100562267
9773,449936.2777370547
9683,449920.7604416718
6000,449838.44918332156
2690,449767.96708745393
1248,449594.1705869939
7547,449576.62625909323
4182,449548.05576552363
4042,449496.07895363297
3056,449491.8582531858
3057,449491.8582531858
3157,449491.8582531858
3156,449491.8582531858
9675,449466.75149282906
3523,449436.5013955988
8937,448999.36261012085
8313,448973.4091283308
7914,448792.47417932976
3746,448521.3513084422
5482,448393.55176975986
4529,448293.90390921937
7548,447931.4121911934
8385,447618.85475816764
1070,447140.46626559435
7943,447123.70590950665
2492,446979.3365016972
5228,446953.03032339184
4541,446809.69216339506
3826,446792.55090047704
7559,446654.99641235685
8359,446223.0006926074
8216,445528.75891652587
2689,445528.5054549452
5477,445497.05610934825
9684,445208.47013429913
3825,445194.84276209987
5029,444488.6929752546
9488,444483.81082555995
9563,444451.6985743413
3496,443754.3046425891
4825,443527.0025210673
3222,443480.46816561994
5335,443371.00189633644
4638,443365.04613327445
6597,443122.3110006008
7131,442947.2678933153
3567,442845.74692005746
8687,442783.92152854416
7004,442657.9412761338
3824,442158.5697198422
2881,441999.4717194659
3459,441920.7672509991
9774,441411.1721748177
9688,441393.9313642224
8214,441230.02592728304
3450,441040.146688288
2956,440768.6095544201
3457,439620.20208904287
7274,439482.8992009756
9594,439372.8453094175
8268,439367.12846789544
4082,438945.97227804887
8066,438587.816567547
6986,438363.69187556225
7487,438341.07883554476
2831,438294.06418858364
2591,438270.3876486426
3238,438188.9108821526
4681,438147.71727849933
7345,437787.26704185555
7663,437758.86086624564
7864,437735.1561423449
9796,437595.9843620229
7812,437577.62755609135
448,437564.53042354743
3058,437413.1253370685
2553,437410.57082327426
3624,437315.64186323556
9599,437136.7044871434
7446,437082.51770780963
4540,436961.77411020314
2346,436863.4952457461
5418,436830.1177783343
4440,436700.32729091175
3363,436425.39076051663
8345,436298.88710451545
6079,436187.3270431686
4780,436168.3225599378
9572,436151.27604947827
6080,436071.0547620069
6081,436055.19194791495
3685,435855.110946052
5881,435530.92022214504
9176,435129.3831164426
4627,434977.46909859305
5334,434969.0829429153
9673,434780.62725530204
9925,434593.56483570737
1955,434552.1113468959
7275,434480.5312977025
3133,434348.16338653525
7910,434346.87951225555
964,434339.38881676417
1648,434288.35642741737
8450,434236.9310715394
2838,434190.3503438017
49,434177.7109091483
9038,433720.314622358
966,433716.39652687096
8318,433715.1125691499
8837,433433.44108221855
3158,433193.98852972814
1952,433187.2892515778
9455,433117.99843749765
1071,433093.5779284784
7764,432990.3126909234
9880,432866.7928153864
6634,432734.1792968883
7909,432332.7279039601
7908,432332.7279039601
7809,432312.1673289249
8230,432246.3592501216
7029,432099.1329637043
3495,431826.23793399247
9672,431729.44513648807
1883,431553.5134181098
7185,431497.5297247314
8361,431492.67146407074
6786,431476.36612880504
3239,431470.2627104605
7130,431354.14088539337
2240,431267.208787563
9781,431171.2099698129
2958,430866.9532197673
3097,430823.6229016324
3396,430823.6229016324
3395,430823.6229016324
2998,430823.6229016324
3295,430823.6229016324
3296,430823.6229016324
2898,430823.6229016324
2897,430823.6229016324
3196,430823.6229016324
2997,430823.6229016324
3098,430818.85284239677
3397,430727.0449874601
4081,430705.2821254229
8730,430658.44818997313
3195,430444.738101926
8737,430228.66650377563
7418,430218.8119982034
9991,430087.3172361099
7129,430019.19897958136
3394,429974.76884811267
1064,429772.56458855513
7128,429706.38946947834
7028,429706.38946947834
4722,429700.2003844817
4721,429700.2003844817
9137,429378.74696230225
6687,428978.9766925356
7975,428933.09795720875
9187,428798.51087719173
9924,428789.838427427
7904,428717.2126917494
8695,428700.2171212236
7388,428531.12401976716
7816,428447.8882342104
8463,427994.787109403
3055,427769.5239798791
9048,427465.24945326336
2490,426967.62462721736
1885,426855.5025434934
9373,426545.9421894173
4339,426358.1836764594
7977,426344.87872214423
9882,426332.50652418623
1957,426069.8709251531
8798,425985.70559816924
8796,425920.6673893578
2735,425878.2463095865
6793,425818.8310123015
3198,425788.4295084968
4075,425710.3771914304
6692,425556.848944814
3623,425516.61031150864
9079,425501.7393434244
6791,425350.72322092805
6892,425350.72322092805
6792,425350.72322092805
6891,425342.8689540707
8158,425173.0745887615
8078,424870.5475282759
1894,424697.3747977718
8464,424590.733629695
4242,424558.4338534089
8167,424466.32545236585
2042,424407.6241091393
6807,424070.54974320944
9389,423980.5041019685
7957,423920.9839662388
7808,423873.0471597181
8077,423854.2721572375
1954,423847.0934412941
8257,423797.68114782235
8567,423617.1631723369
3568,423514.29372400325
9293,423500.36477000144
7709,423326.22077412007
1164,423299.06495489104
9192,423081.83730399515
9322,422953.14685251156
4783,422843.56143750483
2149,422653.5299132449
2049,422614.44424060086
9588,422447.9426189494
8617,422390.5588874424
7317,422385.41371931636
3823,422222.53405472066
9138,422205.214246376
9177,422005.2746015882
4581,421959.4381692056
6927,421672.5252903697
3099,421590.59341163095
4621,421580.11591466353
8260,421480.96079476754
7648,421476.29531508166
3424,421189.9657074411
2938,420815.2407330955
3197,420703.03435558785
8479,420615.20842995675
2489,420586.7406437464
2441,420582.31668506976
1454,420228.2190693884
9118,420225.9655173864
8362,420200.6908546824
7761,420148.4694397977
8480,420015.14029725344
7474,419989.4073023674
967,419953.44951805216
8068,419898.6580660597
8150,419828.35734813137
1646,419557.4284168974
9183,419170.9895092551
3596,418791.86776856834
5599,418764.1718188578
3096,418361.2643706905
8067,418268.64449890034
7881,418018.8785886306
8233,417833.01562653156
9092,417676.45210749545
7349,417671.7637850379
1047,417359.8769728167
7978,417323.36023909657
1165,417244.99438465625
9263,417161.63013650087
4526,417003.7064836959
3943,416934.7975618055
1695,416896.6401787645
6907,416713.33005448227
2988,416591.1956274802
9264,416445.84075262386
5224,416077.04768681613
9292,416048.49038342846
6680,416007.5947057849
9874,415956.1859716797
7237,415900.66107673536
4172,415822.09054975526
4822,415561.2438305824
6194,415537.6791297812
7181,415274.0299654241
5131,415211.96874332224
9419,415080.82988928386
8157,414842.34416907275
9188,414820.3780510962
1784,414747.45706348424
7907,414288.76564401586
1252,414247.0926981361
9291,414241.7876317647
9390,414236.9990038474
4482,414208.9677291803
8057,413968.7061902032
8056,413968.7061902032
8246,413865.66458865436
6533,413428.4749720447
3631,413341.3056476913
9799,413293.44858786924
4821,413226.4512614489
5981,413194.9144251426
7536,413068.91256405
4723,413017.99604669237
7124,412987.6085548602
3982,412945.87357540836
3630,412905.1942889579
7024,412891.32969781925
2899,412850.2482186297
5025,412701.13371056184
5600,412681.29337414476
2286,412672.7525351396
2932,412574.123606947
9883,412523.23744174617
7346,412360.5776428694
8544,412332.89549092035
9700,412311.05626913515
3696,412250.1585957124
6691,412155.93834865896
8258,412107.9737274321
6785,412044.63142726425
7413,411998.33359426045
4177,411837.5741206499
3926,411807.30955478176
7206,411778.0316795079
1058,411673.80960437615
3032,411257.3812311673
1950,410794.36794452544
8294,410635.174457551
7708,410545.9957485669
7246,410540.6880963943
3449,410499.7390097143
3421,410482.4105889744
1253,410476.47976394015
9093,410474.9224728795
6685,410285.5773556355
3843,410271.46923245356
7807,410149.477464702
1551,410137.14829120005
7707,410067.8314244239
7706,410067.8314244239
7906,410067.8314244239
7806,410067.8314244239
2753,409973.04748917045
868,409810.7871645057
1447,409458.8140090488
5627,409414.64187593124
754,409393.35715059296
7447,409149.20496784087
9077,409083.5955755787
9968,408964.4534546649
2641,408891.05845821986
7252,408774.7531156107
2896,408487.53536905727
4981,408465.3314916554
5088,408447.95500153385
3468,408092.72132835264
4974,407867.9077288037
4739,407427.55902537657
8360,407364.57463306806
6300,407164.75410888647
8285,407103.75903895916
4725,407054.6812245225
9944,406810.24049337243
8208,406802.9258765573
3297,406760.48405983235
7915,406638.1131563247
7280,406483.72051855375
1158,406300.39187451446
5178,405828.3362547192
8232,405827.1472629945
9083,405514.7173985699
7357,405476.0880636457
7537,405275.21371436014
1057,405189.28933793097
5081,405151.5051355656
650,405137.8929214154
3359,405008.83391421166
5440,404898.9004622894
3199,404800.2659964147
3294,404431.74681845756
1694,404149.80362948234
8156,404111.2565134336
7416,404107.749596751
8642,403930.64187364274
2488,403788.6231722254
6243,403635.1948482721
9355,403563.8203356827
9492,403558.3708605319
7229,403555.7282482915
6196,403262.8223677309
6197,403262.8223677309
6096,403097.5846012348
6195,403095.94643865235
9654,403080.82898968604
968,402970.219987714
1065,402855.7235391907
1066,402743.070330856
7318,402732.441086451
7721,402619.03227665764
8357,402550.7527831065
5639,402471.99445262155
8095,402375.3671739141
4066,402296.8063640484
7360,402091.92850587127
3525,402070.44545017276
8058,402055.05931285466
8982,401809.8861964354
7946,401769.3898149141
4740,401716.50719535415
2999,401626.6799660566
9586,401455.752612502
1354,401262.4221570755
7810,401238.3638155741
6905,401108.74614819256
5581,400802.43053902715
3039,400612.7663520919
8412,400323.9652027363
5736,399700.4361602404
4580,399598.19362490403
7607,399484.5232257997
7305,399469.7833077176
8135,399456.70712942426
2931,399446.09102633037
4282,399357.5016858974
8168,399222.8891815015
3925,399165.6564733804
8938,399133.33377420565
4428,399119.92198548175
9392,399059.97739085555
9745,399044.93198750017
7876,398684.086848732
2583,398361.2299482774
3583,398302.59183026705
8485,398143.4936491096
9593,398119.69513528596
9493,398055.3501450632
9491,397811.24726480385
7921,397615.7954863293
7947,397539.6631281836
7438,397525.7163818327
9667,397334.1770964061
7437,397288.4462243173
7448,396779.82103130704
8444,396559.7486430851
4476,396480.49992866063
5077,396412.928357471
4677,396215.97643908096
2989,396058.5539641585
7123,395929.43863547157
5527,395644.9725775025
8684,395644.2434675762
9592,395581.293532811
4183,395272.9232370634
5235,394914.0109641407
5124,394828.45161960094
9388,394754.33794975135
8483,394675.3677972927
957,394671.8465760394
9287,394419.1262616687
9288,394406.828656712
8980,394211.81326870754
5740,394151.99818345
2185,394014.1989358785
8107,393841.3841456911
2184,393740.90167465876
5227,393720.80826055084
6217,393513.3431163637
4171,392980.59703659534
5420,392891.5002804307
3095,392781.9576999984
753,392626.0087972695
5325,392582.46294842055
8465,392500.4250719649
2739,392438.62755141786
9391,392419.8493789092
7805,392355.62556692277
7436,392321.7346627254
7337,391493.16315793106
9164,391478.8118212999
8259,391270.1507190696
6097,390677.8887306595
8829,390609.0841690432
1171,390521.5905629864
8159,390347.4072107535
8694,390194.78858963214
8693,390124.5594564467
8231,389901.56027990207
4639,389869.2212796207
7336,389726.32980101154
9494,389603.94700130326
7705,389507.3676694374
5318,389489.3755948339
1547,389460.5878807028
7479,389248.8226342358
3934,389092.2565652726
8263,389091.55233420344
8215,389085.9440828771
5219,388843.58618868975
8587,388714.5301479792
7920,388607.4029965921
7323,388475.1796450488
8741,387977.2102860191
8117,387940.27360912785
1157,387916.56603915594
8346,387866.78981356084
1984,387824.9936443169
3695,387520.81613748264
3387,387244.7778199252
8331,387155.2130701754
4521,387104.65655220085
8332,387014.55738365836
9260,386983.7038555543
3425,386837.78937453637
2830,386767.03062737075
8347,386672.4528683753
8247,386188.2797896949
3981,386036.3092929675
7411,386025.93250409636
9030,385994.947544615
6698,385981.94711352553
3216,385831.0877763568
8493,385592.6490154729
6697,385552.2943965948
3497,385538.46898539906
8593,385384.6140618686
8643,385109.60467051476
5998,384899.246251578
7203,384812.8667986742
9490,384651.0510530187
1896,384633.8168053826
5100,384363.7034813279
8838,384352.78992199316
8586,384091.7165914829
2387,384038.15135093016
3226,384032.361955371
9587,383934.49356434005
9178,383922.25360842113
3489,383898.3188958866
9555,383699.5461804123
9022,383322.8912074451
5199,383224.54683781444
1785,383130.8041567176
4640,383068.6786715856
3524,382750.40354009
1685,382622.8593538417
1249,382565.0934499773
9687,382562.38269847736
7606,382330.08345743915
9873,382201.9779953753
8644,382198.5182248836
6180,381867.4436754817
7361,381792.701338708
9589,381772.4550720502
8321,381644.1802998326
9767,381588.4726247339
7412,381570.0625476825
6380,381522.0930772242
847,381430.8657971624
8021,381172.0675326923
7905,380983.66283722175
5200,380964.88025071024
1783,380892.7359070581
8046,380814.00918751035
2143,380624.3090393763
4471,380512.4743210101
2855,380302.1723515573
2930,380278.90635014145
2389,379936.8933829537
949,379825.6195432401
1451,379427.59783973044
8062,379321.77994327206
2287,379312.8857618453
2388,379312.8857618453
2288,379312.8857618453
4921,379188.93448020867
4920,379177.3472322302
9971,379095.4267221844
3488,378989.016121146
5099,378960.5600950669
3595,378935.1006198317
8348,378928.8934162353
8701,378485.85425123066
8365,378297.643505785
8742,378284.33959644905
3132,378243.2509824565
3031,378069.573199557
2542,377873.5256023262
4622,377691.268906945
2153,377629.4679470823
1258,377595.2862825625
3369,377479.07887767116
2053,377148.508940013
8634,377141.0232477512
9674,376935.38337849244
4178,376883.46131329006
2054,376876.82463153027
8615,376730.9176759677
9123,376719.0008024249
1990,376636.2207776807
7307,376427.16872095736
2582,376081.38335358014
9642,375917.4288740421
6095,375716.8858989479
3522,375668.92524950637
4919,375507.6358562459
8248,375259.6230564559
4382,375216.2084863687
8198,375216.04001211026
9393,375144.3382513351
8449,375075.559315625
7511,375040.0282423959
7913,374937.98879659106
8393,374668.4582336912
7916,374584.77745270455
8850,374502.63747571706
9163,374456.92889830755
3584,374453.3767491433
3152,374377.05183019023
8594,374280.714101114
2050,374254.2667083476
3560,374103.6556911032
4577,374049.088210407
9686,373990.2432228756
3984,373660.13070733746
8445,373377.4627044417
3298,373335.784069475
5234,373200.76430592267
8545,372740.4002529093
4839,372722.4573953148
7459,372531.52808042563
1450,372436.7813321918
2890,372389.4768653677
2955,372183.9625479808
2530,372096.32406877936
7558,371954.8827208406
6485,371775.09916034504
3054,371728.41836513527
3240,371611.29673025815
8948,371260.00011518336
8349,371008.55156493845
